name,id,tags
Euphoria,85552,Drama  group high school students navigate love friendships world drugs sex trauma social media 8.345  Sam Levinson  
The Grim Adventures of Billy and Mandy,897,Animation Comedy Family  exploits Grim Reaper forced best friend children spin Grim Evil 8.071  Maxwell Atoms  
Cheers,141,Comedy  story blue collar Boston bar run sports star Sam Malone quirky wonderful people worked drank 7.6  Glen Charles Les Charles James Burrows  
First Dates NL,136598,Reality   5.0    
Stargate SG-1,4629,Sci-Fi & Fantasy Action & Adventure Mystery  story Stargate begins year events feature film United States government learns ancient alien device called Stargate access network devices multitude planets elite Air Force special operations team dozen teams Earth explore galaxy defend alien threats Replicators Ori 8.247  Brad Wright Jonathan Glassner  
Psych,1447,Comedy Drama Mystery  Thanks police officer father efforts Shawn Spencer spent childhood developing keen eye detail lasting dislike dad Years later Shawn frequent tips police lead falsely accused crime solved Shawn choice use abilities perpetuate cover story psychic crime solving powers dragging best friend dad police ride 7.864  Steve Franks  
Modern Family,1421,Comedy  Pritchett Dunphy Tucker clan wonderfully large blended family honest hilarious look warm twisted embrace modern family 7.842  Christopher Lloyd Steven Levitan  
M*A*S*H,918,War & Politics Drama Comedy  Mobile Army Surgical Hospital stuck middle Korean war little help circumstances find forced fun Fond practical jokes revenge doctors nurses administrators soldiers find ways making wartime life bearable 7.935  Larry Gelbart  
Star Trek: Enterprise,314,Sci-Fi & Fantasy Action & Adventure Drama  century century Captain Kirk year mission Jonathan Archer captains United Earth ship Enterprise early years Starfleet leading Earth Romulan War formation Federation 7.595  Brannon Braga Rick Berman  
The Railway Men - The Untold Story of Bhopal 1984,213895,Drama  India deadly gas leaks factory Bhopal brave railway workers risk lives save face unspeakable disaster 8.1  Shiv Rawail  
Adventure Time,15260,Animation Comedy Sci-Fi & Fantasy  Hook Finn Jake travel Land Ooo searching adventure remember adventure easy got battle fire gnomes torture old ladies save smelly hot dog princess Ice King thaw bunch frozen businessmen cabbage 8.471  Pendleton Ward  
The Witcher,71912,Drama Action & Adventure Sci-Fi & Fantasy  Geralt Rivia mutated monster hunter hire journeys destiny turbulent world people prove wicked beasts 8.114  Lauren Schmidt Hissrich  
Vera Maari Office,231685,Comedy Drama   0.0  Shivakanth  
Coronation Street,291,Soap  residents Coronation Street ordinary working class people follows regular social family interactions home workplace local pub Rovers Return Inn Britain longest running soap 5.301  Tony Warren  
Bleach,30984,Action & Adventure Animation Sci-Fi & Fantasy  long remember Ichigo Kurosaki able ghosts meets Rukia Soul Reaper battles evil spirits known Hollows finds life changed forever newfound wealth spiritual energy Ichigo discovers true calling protect living dead evil 8.4    
Sesame Street,502,Kids Comedy  special inner city street inhabitants human muppet teach preschoolers basic educational social concepts comedy cartoons games songs 7.0  Joan Ganz Cooney Lloyd Morrisett  
Regular Show,31132,Animation Comedy  bored groundskeepers Mordecai foot tall blue jay Rigby hyperactive raccoon best friends spend days trying entertain means necessary displeasure boss everyday pursuits lead things spiraling control surreal 8.646  J.G. Quintel  
Mayday,90,Documentary Drama  Major real life air disasters depicted series episode features detailed dramatized reconstruction incident based cockpit voice recorders air traffic control transcripts eyewitnesses recounts interviews aviation experts 8.255  Bernard Vaillot André Barro  
House of the Dragon,94997,Sci-Fi & Fantasy Drama Action & Adventure  Targaryen dynasty absolute apex power dragons yoke empires crumble heights case Targaryens slow fall begins King Viserys breaks century tradition naming daughter Rhaenyra heir Iron Throne Viserys later fathers son court shocked Rhaenyra retains status heir seeds division sow friction realm 8.436  George R. R. Martin Ryan Condal  
The Daily Show,2224,News Comedy  Trevor Noah World Fakest News Team tackle biggest stories news politics pop culture 6.3  Lizz Winstead Madeleine Smithberg  
Strong Girl Nam-soon,203164,Comedy Drama Sci-Fi & Fantasy Crime  Gifted superhuman strength young woman returns Korea find birth family entangled drug case test power 8.0  Baek Mi-kyung Kim Jung-sik Lee Kyung-shik  
Operación triunfo,12513,Reality  Reality talent contest aimed find country solo singing sensation putting selection hopefuls paces getting sing variety cover versions popular songs tutoring professionals 5.4    
The Wonder Years,4500,Comedy Drama Family  story Kevin Arnold facing trials tribulations youth growing Told narration adult Kevin Kevin faces difficulties maintaining relationships friendships enthralling journey adulthood 8.367  Carol Black Neal Marlens  
24,1973,Action & Adventure Drama Crime  Counterterrorism agent Jack Bauer fights bad guys world day time week episode unfolding real time covers single day life Bauer season 7.787  Robert Cochran Joel Surnow  
Black Mirror,42009,Sci-Fi & Fantasy Drama Mystery  years technology transformed aspect lives time stop question home desk palm plasma screen monitor smartphone black mirror Century existence 8.304  Charlie Brooker  
Teen Wolf,34524,Sci-Fi & Fantasy Drama  Scott McCall high school student living town Beacon Hills life drastically changed bitten werewolf henceforth learn balance problematic new identity day day teenage life following characters instrumental struggle Stiles best friend Allison love interest comes family werewolf hunters Derek mysterious werewolf dark past series strives loved ones safe maintaining normal relationships 8.561  Jeff Davis  
Better Call Saul,60059,Crime Drama  years Saul Goodman meets Walter White meet man Saul Goodman known Jimmy McGill small time lawyer searching destiny immediately hustling ends meet Working alongside Jimmy fixer Mike Ehrmantraut series tracks Jimmy transformation Saul Goodman man puts criminal criminal lawyer 8.654  Peter Gould Vince Gilligan  
Marvel's Agents of S.H.I.E.L.D.,1403,Drama Sci-Fi & Fantasy Action & Adventure  Agent Phil Coulson Strategic Homeland Intervention Enforcement Logistics Division puts team agents investigate new strange unknown globe protecting ordinary extraordinary 7.487  Joss Whedon Jed Whedon Maurissa Tancharoen  
Running Man,33238,Comedy Reality  days variety entertainment gradually disappearing Korea representative variety entertainment shows charge Sunday evenings years program stars members play games missions characterized going places particular program focuses solely laughter fun elements entertainment Open eyes Big fun enters Open mouth big smile enters Open mind Instructive lesson enters 8.3  Jo Hyo-jin Kim Joo-hyung Lim Hyung-taek  
Lost,4607,Mystery Action & Adventure Drama  Stripped survivors horrific plane crash work stay alive island holds secrets 7.962  J.J. Abrams Damon Lindelof Jeffrey Lieber  
Lupin,96677,Crime Drama Mystery  Inspired adventures Arsène Lupin gentleman thief Assane Diop sets avenge father injustice inflicted wealthy family 7.773  George Kay Marie Roussin Florent Meyer François Uzan Tigran Rosine  
My Demon,218539,Drama Comedy Sci-Fi & Fantasy  pitiless demon powerless getting entangled icy heiress hold key lost abilities heart 8.833  Choi A-il Kwon Da-som Kim Jang-han  
Medium,36,Crime Drama Mystery Sci-Fi & Fantasy  Allison Dubois works District Attorney office natural intuition people ability communicate dead help solve crimes dreams clues whereabouts missing people 7.551  Glenn Gordon Caron  
Spartacus,46296,Drama  Torn homeland woman loves Spartacus condemned brutal world arena blood death primetime entertainment 7.994  Steven S. DeKnight  
Star Trek: Deep Space Nine,580,Sci-Fi & Fantasy Action & Adventure Drama  Deep Space space station located wormhole vicinity liberated planet Bajor Commander Sisko crew welcome alien visitors root evildoers solve types unexpected problems come way 7.9  Gene Roddenberry Michael Piller Rick Berman  
Shangri-La Frontier,205050,Animation Action & Adventure Comedy Sci-Fi & Fantasy  Rakuro Hizutome cares thing beating crappy VR games devotes entire life buggy games clear sleep day decides challenge play popular god tier game called Shangri La Frontier quickly learns difficult expert skills uncover hidden secrets 7.0    
Chuck,1404,Action & Adventure Comedy Drama  Buy computer geek Chuck Bartowski unwittingly downloads database government information deadly fighting skills head CIA vital secret sets Chuck path fledged spy 7.734  Josh Schwartz  
EastEnders,1871,Soap Drama Crime  everyday lives working class residents Albert Square traditional Victorian square terrace houses surrounding park East End London Walford borough 3.9  Julia Smith Tony Holland  
S.W.A.T.,71790,Crime Action & Adventure Drama  locally born bred lieutenant torn loyalty streets duty fellow officers tasked run highly trained unit stop solving crimes Los Angeles 8.117  Aaron Rahsaan Thomas Shawn Ryan  
Chicago P.D.,58841,Crime Drama  riveting police drama men women Chicago Police Department District line serve protect community District distinctly different groups uniformed cops patrol beat head head city street crimes Intelligence Unit combats city major offenses organized crime drug trafficking high profile murders 8.451  Dick Wolf Matt Olmstead  
