name,overview,id,poster_path,rating,vote_count,adult,director,producer,creator,actors,year_released,genres,keywords
Mekong,"A story of a  historical adventure set around the search for soldiers lost in the Vietnam war, the Mekong River Phuri tribe and the great Naga said to be protecting the land.  A Thai-American company begins to build a bridge across the Mekong River connecting Thailand and Laos. Dave Shaun—an American and former soldier in the Vietnam war—is currently the construction site manager for the bridge. Kimberly Baker is a professor researching the ancient Phuri tribe.",239130,https://image.tmdb.org/t/p/w500/pSrrLzRQw05pTZIHwrXm0ejGxL0.jpg,0.0,0,False,[],[],[],[],2023.0,"['Drama', 'Mystery']","['story', 'historical', 'adventure', 'set', 'search', 'soldiers', 'lost', 'Vietnam', 'war', 'Mekong', 'River', 'Phuri', 'tribe', 'great', 'Naga', 'said', 'protecting', 'land', 'Thai', 'American', 'company', 'begins', 'build', 'bridge', 'Mekong', 'River', 'connecting', 'Thailand', 'Laos', 'Dave', 'Shaun', 'American', 'soldier', 'Vietnam', 'war', 'currently', 'construction', 'site', 'manager', 'bridge', 'Kimberly', 'Baker', 'professor', 'researching', 'ancient', 'Phuri', 'tribe']"
Bake Me Please,"Shin, a passionate dessert chef, runs a bakery and works hard to achieve his goal. But one day, a boy named Peach joins the team. What changes will he bring to Shin? The shop that embodies friendship, love, and dreams is now open for business!",237530,https://image.tmdb.org/t/p/w500/yaHULvPT5uhYb5loQYBO8zHBHcI.jpg,0.0,0,False,[],[],[],[],2023.0,['Drama'],"['Shin', 'passionate', 'dessert', 'chef', 'runs', 'bakery', 'works', 'hard', 'achieve', 'goal', 'day', 'boy', 'named', 'Peach', 'joins', 'team', 'changes', 'bring', 'Shin', 'shop', 'embodies', 'friendship', 'love', 'dreams', 'open', 'business']"
Saan Ka Man Naroroon,"Saan Ka Man Naroroon is a Philippine television series by ABS-CBN. It premiered April 12, 1999, on ABS-CBN.

Saan Ka Man Naroroon stars Claudine Barretto as she portrays three contrasting roles—Rosario, Rosenda and Rosemarie—triplets who were separated at birth. Claudine has distinguished between Rosenda, Rosemarie, and Rosario, people who we run across with every day of our lives.

The TV Series became popular throughout its whole run and also ignited the rising of Claudine Barretto's career as an actress",15287,https://image.tmdb.org/t/p/w500/dqHTgBZsDEz02Q2FendRE1fd3VP.jpg,0.0,0,False,[],[],[],[],1999.0,"['Drama', 'Family']","['Saan', 'Ka', 'Man', 'Naroroon', 'Philippine', 'television', 'series', 'ABS', 'CBN', 'premiered', 'April', 'ABS', 'CBN', 'Saan', 'Ka', 'Man', 'Naroroon', 'stars', 'Claudine', 'Barretto', 'portrays', 'contrasting', 'roles', 'Rosario', 'Rosenda', 'Rosemarie', 'triplets', 'separated', 'birth', 'Claudine', 'distinguished', 'Rosenda', 'Rosemarie', 'Rosario', 'people', 'run', 'day', 'lives', 'TV', 'Series', 'popular', 'run', 'ignited', 'rising', 'Claudine', 'Barretto', 'career', 'actress']"
Pangako Sa ’Yo,"The story revolves around lovers Yna Macaspac and Angelo Buenavista. Unbeknownst to them, their love story started 20 years earlier between Amor de Jesús and Eduardo Buenavista. Unfortunately, Amor and Eduardo's love will be destroyed because of greed, ambition, and lies. Amor returns to the Philippines as Amor Powers and vows revenge on the Buenavista family which will hurt her biological daughter, Yna, in the process. Meanwhile, Madam Claudia, Angelo's mother, will do anything to destroy Yna and Angelo's relationship and make Yna's life a nightmare.",277,https://image.tmdb.org/t/p/w500/z4hlkSKIEOf0i9i2iXhoBfUpaUZ.jpg,0.0,0,False,[],[],[],[],2000.0,['Drama'],"['story', 'revolves', 'lovers', 'Yna', 'Macaspac', 'Angelo', 'Buenavista', 'Unbeknownst', 'love', 'story', 'started', 'years', 'earlier', 'Amor', 'de', 'Jesús', 'Eduardo', 'Buenavista', 'Unfortunately', 'Amor', 'Eduardo', 'love', 'destroyed', 'greed', 'ambition', 'lies', 'Amor', 'returns', 'Philippines', 'Amor', 'Powers', 'vows', 'revenge', 'Buenavista', 'family', 'hurt', 'biological', 'daughter', 'Yna', 'process', 'Madam', 'Claudia', 'Angelo', 'mother', 'destroy', 'Yna', 'Angelo', 'relationship', 'Yna', 'life', 'nightmare']"
The Artful Dodger,"In 1850s Australia, in the lively colony of Port Victory, Jack Dawkins aka The Artful Dodger, has transferred his fast fingers as a pickpocket to the nimble skilled fingers of a surgeon. Dodger's past returns to haunt him with the arrival of Fagin, luring him back into a world of crime. A greater threat – to Dodger's heart – is Lady Belle, the Governor's daughter, determined to become the colony's first female surgeon.",202208,https://image.tmdb.org/t/p/w500/koQS0vMjneXgXrJt3Z3CZ5uQqI2.jpg,0.0,0,False,[],[],"['David Maher', 'David Taylor', 'James McNamara']",[],2023.0,"['Drama', 'Crime']","['Australia', 'lively', 'colony', 'Port', 'Victory', 'Jack', 'Dawkins', 'aka', 'Artful', 'Dodger', 'transferred', 'fast', 'fingers', 'pickpocket', 'nimble', 'skilled', 'fingers', 'surgeon', 'Dodger', 'past', 'returns', 'haunt', 'arrival', 'Fagin', 'luring', 'world', 'crime', 'greater', 'threat', 'Dodger', 'heart', 'Lady', 'Belle', 'Governor', 'daughter', 'determined', 'colony', 'female', 'surgeon']"
Twin Hearts,"Twin Hearts is a Philippine television series produced by GMA Network and directed by Dominic Zapata and Erick Salud. This drama series is all about love, destiny, letting go and moving on. In 2009-2010, it was aired worldwide on GMA Life TV.",18592,https://image.tmdb.org/t/p/w500/uZz52NeE5wNlt4Ju5U3b2Au0XGA.jpg,0.0,0,False,[],[],['Don Michael Perez'],[],2003.0,['Drama'],"['Twin', 'Hearts', 'Philippine', 'television', 'series', 'produced', 'GMA', 'Network', 'directed', 'Dominic', 'Zapata', 'Erick', 'Salud', 'drama', 'series', 'love', 'destiny', 'letting', 'moving', 'aired', 'worldwide', 'GMA', 'Life', 'TV']"
Nobuko to Obachan,The 9th NHK Asadora. Starring Naoko Otani as a young woman living with her grandmother.,209353,https://image.tmdb.org/t/p/w500/62IyAxzyeTkTISIyeoOnAEIb4O7.jpg,0.0,0,False,[],[],[],[],1969.0,['Drama'],"['NHK', 'Asadora', 'Starring', 'Naoko', 'Otani', 'young', 'woman', 'living', 'grandmother']"
The Great Adventure,"The Great Adventure is a historical anthology series that appeared on CBS for the 1963-1964 television season. The series, narrated each week by Van Heflin, and featuring theme music by Richard Rodgers, presented a weekly one-hour dramatization of the lives of famous Americans and important historical events in American History.",1247,https://image.tmdb.org/t/p/w500/gxsVGvSS8cvIuYM2d9d6qGn1DMW.jpg,0.0,0,False,[],[],[],[],1963.0,['Drama'],"['Great', 'Adventure', 'historical', 'anthology', 'series', 'appeared', 'CBS', 'television', 'season', 'series', 'narrated', 'week', 'Van', 'Heflin', 'featuring', 'theme', 'music', 'Richard', 'Rodgers', 'presented', 'weekly', 'hour', 'dramatization', 'lives', 'famous', 'Americans', 'important', 'historical', 'events', 'American', 'History']"
The Reason Why He Fell in Love with Me,"Two teachers work together at the same high school. Hikawa Toru is a methodical but naive, elite graduate from the University of Tokyo while Akagi Masashi is a physical education teacher who is kind-hearted but a little rough around the edges. Before Akagi knows it, he finds himself attracted to Hikawa, whose personality is the opposite of his own. Unable to hold back anymore, he kisses Hikawa one night. Seen by a passing student, everyone including the student body, parents, and even the school principal will become involved. What will become of these two?",107637,https://image.tmdb.org/t/p/w500/fgsroNjaaS4gxldTJNUojnGOvMs.jpg,0.0,0,False,[],[],[],[],2020.0,"['Drama', 'Comedy']","['teachers', 'work', 'high', 'school', 'Hikawa', 'Toru', 'methodical', 'naive', 'elite', 'graduate', 'University', 'Tokyo', 'Akagi', 'Masashi', 'physical', 'education', 'teacher', 'kind', 'hearted', 'little', 'rough', 'edges', 'Akagi', 'knows', 'finds', 'attracted', 'Hikawa', 'personality', 'opposite', 'Unable', 'hold', 'anymore', 'kisses', 'Hikawa', 'night', 'Seen', 'passing', 'student', 'including', 'student', 'body', 'parents', 'school', 'principal', 'involved']"
Fantastic Doctors,"Jiang Le Zhi is a medical school graduate with ""Asperger's Syndrome"". He has superior intelligence but is not good at expressing. After he came to Songjia Hospital to work in surgery, he did not pay attention to human feelings and proper expressions. In the process of treating patients, he was often misunderstood and complained by patients and family members, causing the hospital committee to question his medical qualifications. Jiang Le Zhi must prove himself during the inspection period before he can continue to work in surgery.",239479,https://image.tmdb.org/t/p/w500/12b43fIu76pbSWD9k76mWzFROf9.jpg,0.0,0,False,[],[],[],[],2023.0,['Drama'],"['Jiang', 'Le', 'Zhi', 'medical', 'school', 'graduate', 'Asperger', 'Syndrome', 'superior', 'intelligence', 'good', 'expressing', 'came', 'Songjia', 'Hospital', 'work', 'surgery', 'pay', 'attention', 'human', 'feelings', 'proper', 'expressions', 'process', 'treating', 'patients', 'misunderstood', 'complained', 'patients', 'family', 'members', 'causing', 'hospital', 'committee', 'question', 'medical', 'qualifications', 'Jiang', 'Le', 'Zhi', 'prove', 'inspection', 'period', 'continue', 'work', 'surgery']"
CBS Playhouse,"CBS Playhouse is an American anthology drama series that aired on CBS from 1967 to 1970. Airing twelve plays over the course of its run, the series was nominated for a number of awards and featured many noteworthy actors and playwrights.",18567,https://image.tmdb.org/t/p/w500/7dFZJ2ZJJdcmkp05B9NWlqTJ5tq.jpg,0.0,0,False,[],[],[],[],1966.0,['Drama'],"['CBS', 'Playhouse', 'American', 'anthology', 'drama', 'series', 'aired', 'CBS', 'Airing', 'plays', 'course', 'run', 'series', 'nominated', 'number', 'awards', 'featured', 'noteworthy', 'actors', 'playwrights']"
Like Land and Sky,"Like Land And Sky is a 2007 South Korean television series starring Park Hae-jin, Han Hyo-joo, Lee Joo-hyun, Kang Jung-hwa, and Hong Soo-ah. It aired on KBS1 from January 15 to August 31, 2007 on Mondays to Fridays at 20:25 for 165 episodes.

The daily drama was a hit, maintaining an average viewership rating of 30% throughout its nine-month run. Its peak viewership rating of 36.1% made it the third highest-rated Korean drama of 2007.",14097,https://image.tmdb.org/t/p/w500/acUJZf9FhpDF6YgDqtS1pAF73wq.jpg,0.0,0,False,[],[],[],[],2007.0,['Drama'],"['Like', 'Land', 'Sky', 'South', 'Korean', 'television', 'series', 'starring', 'Park', 'Hae', 'jin', 'Han', 'Hyo', 'joo', 'Lee', 'Joo', 'hyun', 'Kang', 'Jung', 'hwa', 'Hong', 'Soo', 'ah', 'aired', 'January', 'August', 'Mondays', 'Fridays', 'episodes', 'daily', 'drama', 'hit', 'maintaining', 'average', 'viewership', 'rating', 'month', 'run', 'peak', 'viewership', 'rating', 'highest', 'rated', 'Korean', 'drama']"
The Seasons,"The Seasons was a 389 episode drama series that was shown during Enjoy Yourself Tonight on Hong Kong TV station TVB from 1987 to 1988. The show, being a section of the main program, Enjoy Yourself Tonight, meant that it was only 15 minutes long, a rarity in Hong Kong television drama programs. Another rarity is that each episode ends in the same shot: a flower being tossed into the water.",6972,https://image.tmdb.org/t/p/w500/z6WBeqlRVSvqgyPz1we4FHMVcIL.jpg,0.0,0,False,[],[],[],[],1987.0,['Drama'],"['Seasons', 'episode', 'drama', 'series', 'shown', 'Enjoy', 'Tonight', 'Hong', 'Kong', 'TV', 'station', 'TVB', 'section', 'main', 'program', 'Enjoy', 'Tonight', 'meant', 'minutes', 'long', 'rarity', 'Hong', 'Kong', 'television', 'drama', 'programs', 'rarity', 'episode', 'ends', 'shot', 'flower', 'tossed', 'water']"
Vencer la Culpa,Four women become friends and learn to overcome their guilt after the disappearance of a local teenage girl unexpectedly brings them together.,229331,https://image.tmdb.org/t/p/w500/5gL7D5QPlqQUdVTSg5xsD2UJPy.jpg,0.0,0,False,[],[],['Rosy Ocampo'],[],2023.0,"['Drama', 'Soap']","['women', 'friends', 'learn', 'overcome', 'guilt', 'disappearance', 'local', 'teenage', 'girl', 'unexpectedly', 'brings']"
Counterstrike,"Counterstrike is a Canadian/French crime-fighting/espionage television series. It premiered on November 2, 1991 on CTV in Canada and on November 20, 1991 on TF1 in France. It also aired in the United States on cable channel USA Network, premiering on July 1, 1990. The series ran for three seasons, airing 66 hour-long episodes in total.

Counterstrike has since aired in reruns in Canada on Showcase and TVtropolis.",10814,https://image.tmdb.org/t/p/w500/no9Wg4VsDpSx4SO3AGavsk9eQnt.jpg,0.0,0,False,[],[],[],[],1990.0,"['Action & Adventure', 'Drama']","['Counterstrike', 'Canadian', 'French', 'crime', 'fighting', 'espionage', 'television', 'series', 'premiered', 'November', 'CTV', 'Canada', 'November', 'France', 'aired', 'United', 'States', 'cable', 'channel', 'USA', 'Network', 'premiering', 'July', 'series', 'ran', 'seasons', 'airing', 'hour', 'long', 'episodes', 'total', 'Counterstrike', 'aired', 'reruns', 'Canada', 'Showcase', 'TVtropolis']"
Faceless Love,"Veekit is a stoic young CEO with prosopagnosia or ""face blindness,"" meaning he can't distinguish people's faces. For this reason, he decides to hire an assistant to help him connect with the rest of the world. Mirin becomes the girl responsible for that. Will it be possible to have a relationship beyond employer and employee?",232615,https://image.tmdb.org/t/p/w500/kfZxUvtV1P6gtje9CQAIouNzE8p.jpg,0.0,0,False,[],[],[],[],2023.0,['Drama'],"['Veekit', 'stoic', 'young', 'CEO', 'prosopagnosia', 'face', 'blindness', 'meaning', 'distinguish', 'people', 'faces', 'reason', 'decides', 'hire', 'assistant', 'help', 'connect', 'rest', 'world', 'Mirin', 'girl', 'responsible', 'possible', 'relationship', 'employer', 'employee']"
The Criminal Investigator,"The Criminal Investigator is a 1995 Hong Kong police procedural television drama. Produced by Jonathan Chik and edited by Chow Yuk-ming, the drama is a TVB production. The story follows a team of investigators from the Organized Crime and Triad Bureau unit of the Royal Hong Kong Police Force.",33944,https://image.tmdb.org/t/p/w500/k5yorH6DWv1HdxRPTTxoSHKXFGE.jpg,0.0,0,False,[],[],[],[],1995.0,"['Action & Adventure', 'Drama']","['Criminal', 'Investigator', 'Hong', 'Kong', 'police', 'procedural', 'television', 'drama', 'Produced', 'Jonathan', 'Chik', 'edited', 'Chow', 'Yuk', 'ming', 'drama', 'TVB', 'production', 'story', 'follows', 'team', 'investigators', 'Organized', 'Crime', 'Triad', 'Bureau', 'unit', 'Royal', 'Hong', 'Kong', 'Police', 'Force']"
Les moments parfaits,"The journey of the Thomas family, which is suddenly thrown into disarray by an unforeseen event that forces each member to reassess their lives and examine how to make each moment more perfect.​",124235,https://image.tmdb.org/t/p/w500/zIYKpR32BrQVmH6bIsrUkR82GSv.jpg,0.0,0,False,[],[],[],[],2021.0,"['Comedy', 'Drama']","['journey', 'Thomas', 'family', 'suddenly', 'thrown', 'disarray', 'unforeseen', 'event', 'forces', 'member', 'reassess', 'lives', 'examine', 'moment']"
Charmsukh - Jane Anjane Mein 6,"Chandni's mundane and routine married life spices up, when her older brother in law arrives at their place to stay. Chandni's loins start firing up, and thus starts a tug of war between her integral family values and her personal lustful adventure.",219035,https://image.tmdb.org/t/p/w500/7pSvxVmXvNWMEe0wTmHLRQMk0HQ.jpg,0.0,0,False,[],[],['SSK'],[],2023.0,['Drama'],"['Chandni', 'mundane', 'routine', 'married', 'life', 'spices', 'older', 'brother', 'law', 'arrives', 'place', 'stay', 'Chandni', 'loins', 'start', 'firing', 'starts', 'tug', 'war', 'integral', 'family', 'values', 'personal', 'lustful', 'adventure']"
Echo,"Pursued by Wilson Fisk's criminal empire, Maya's journey brings her home and must confront her own family and legacy.",122226,https://image.tmdb.org/t/p/w500/vFyJH630cF68LohVYjQW49074Sy.jpg,0.0,0,False,[],[],['Marion Dayre'],[],2024.0,"['Action & Adventure', 'Drama', 'Crime']","['Pursued', 'Wilson', 'Fisk', 'criminal', 'empire', 'Maya', 'journey', 'brings', 'home', 'confront', 'family', 'legacy']"
Love Senior the Series,"Second year electrical engineering student Gyoza is head hazer of her branch. As part of their initiation activities, freshy Manaow asks for Gyoza's signature. Contrary to Manaow's expectations of the small senior, Gyoza has a cool personality. Instead of getting an easy signature, Gyoza makes Manaow agree to compete in the electrical engineering freshy contest paired with her friend Ali.",238552,https://image.tmdb.org/t/p/w500/cXqrbHhW8MfZJ6l1VpFn8XA6b78.jpg,0.0,0,False,[],[],[],[],2023.0,['Drama'],"['Second', 'year', 'electrical', 'engineering', 'student', 'Gyoza', 'head', 'hazer', 'branch', 'initiation', 'activities', 'freshy', 'Manaow', 'asks', 'Gyoza', 'signature', 'Contrary', 'Manaow', 'expectations', 'small', 'senior', 'Gyoza', 'cool', 'personality', 'Instead', 'getting', 'easy', 'signature', 'Gyoza', 'makes', 'Manaow', 'agree', 'compete', 'electrical', 'engineering', 'freshy', 'contest', 'paired', 'friend', 'Ali']"
Liar,"In the ""Lilypad House,"" a small run-down house, lives Simala, a young woman who is raised to be ambitious. It is full of warmth and love despite its poor state. However, Simala still yearns to relocate to a presentable new house for her and her family and she hopes to find a man who is capable of changing her life for the better. ""Warodom,"" a young good-looking man with an ambiguous lineage, also hopes to attract the attention of a beautiful socialite. Both Simala and Warodom share a common goal. But what are their true backgrounds, careers, and social circles? They appear with a presentable and opulent front as bait to lure each other in. Although, it would be considered a challenge to determine who the prey or the predator actually is, or perhaps it is because...they are in the same boat!",237843,https://image.tmdb.org/t/p/w500/50EFvnthMkkpAdL1V0nKHB2tQK5.jpg,0.0,0,False,[],[],['Krisna Asoksin'],[],2023.0,['Drama'],"['Lilypad', 'House', 'small', 'run', 'house', 'lives', 'Simala', 'young', 'woman', 'raised', 'ambitious', 'warmth', 'love', 'despite', 'poor', 'state', 'Simala', 'yearns', 'relocate', 'presentable', 'new', 'house', 'family', 'hopes', 'find', 'man', 'capable', 'changing', 'life', 'better', 'Warodom', 'young', 'good', 'looking', 'man', 'ambiguous', 'lineage', 'hopes', 'attract', 'attention', 'beautiful', 'socialite', 'Simala', 'Warodom', 'share', 'common', 'goal', 'true', 'backgrounds', 'careers', 'social', 'circles', 'appear', 'presentable', 'opulent', 'bait', 'lure', 'considered', 'challenge', 'determine', 'prey', 'predator', 'actually', 'boat']"
Dunali,"Troubled by an atypical medical condition that has a direct bearing on a young boy's sexual life, the world around him goes upside down wherein everyone tries to take advantage of his abilities. Some remain smitten while some are shocked when they find the double-trouble that he is blessed with. Watch the laugh-riot doubling its fun in Dunali.",129155,https://image.tmdb.org/t/p/w500/vpWxLTvREEaZaQccWZUoDRBDca2.jpg,0.0,0,False,[],[],[],[],2021.0,"['Drama', 'Comedy']","['Troubled', 'atypical', 'medical', 'condition', 'direct', 'bearing', 'young', 'boy', 'sexual', 'life', 'world', 'goes', 'upside', 'tries', 'advantage', 'abilities', 'remain', 'smitten', 'shocked', 'find', 'double', 'trouble', 'blessed', 'Watch', 'laugh', 'riot', 'doubling', 'fun', 'Dunali']"
Wednesday Club,"""Wednesday Club"" is a club of middle children who feel they haven't been accepted, that no one pays them any attention. There are seven members, Kong, Phali, Tam, May, Kun, Mac and Pheem, and one ironclad rule: members may not form romantic relationships with each other in order to maintain amity.",217834,https://image.tmdb.org/t/p/w500/hfgkXZSdLWQ1pMh56xfC2R4eZzt.jpg,0.0,0,False,[],[],['Arita'],[],2023.0,['Drama'],"['Wednesday', 'Club', 'club', 'middle', 'children', 'feel', 'accepted', 'pays', 'attention', 'seven', 'members', 'Kong', 'Phali', 'Tam', 'Kun', 'Mac', 'Pheem', 'ironclad', 'rule', 'members', 'form', 'romantic', 'relationships', 'order', 'maintain', 'amity']"
Choti Sarrdaarni,"Kulwant Kaur, a Punjab-based widow, goes against the stereotypical norms and juggles running a transportation business and serving as the village sarpanch.",91073,https://image.tmdb.org/t/p/w500/uMuB9iMaAMOeqip4LsZPLUcjlqg.jpg,0.0,0,False,[],[],['Ranjeev Nitu'],[],2019.0,['Drama'],"['Kulwant', 'Kaur', 'Punjab', 'based', 'widow', 'goes', 'stereotypical', 'norms', 'juggles', 'running', 'transportation', 'business', 'serving', 'village', 'sarpanch']"
A Kindred Spirit,"A Kindred Spirit was a television drama series that was broadcast on TVB Jade in Hong Kong from 15 May 1995 to 13 November 1999. It is one of the longest running drama shows in Hong Kong television history. Its exceptional longevity still amazes people in a city where scripted TV drama programs typically only last around 20 episodes. The total number of episodes is 1,128. Each episode airs a few days in each week.

The show centres on a family who operates a barbecue pork restaurant in Happy Valley, Hong Kong, and their life.",15844,https://image.tmdb.org/t/p/w500/fpOAhBePSowxPsRUUT0ov9tMXwc.jpg,0.0,0,False,[],[],[],[],1995.0,"['Drama', 'Comedy']","['Kindred', 'Spirit', 'television', 'drama', 'series', 'broadcast', 'TVB', 'Jade', 'Hong', 'Kong', 'November', 'longest', 'running', 'drama', 'shows', 'Hong', 'Kong', 'television', 'history', 'exceptional', 'longevity', 'amazes', 'people', 'city', 'scripted', 'TV', 'drama', 'programs', 'typically', 'episodes', 'total', 'number', 'episodes', 'episode', 'airs', 'days', 'week', 'centres', 'family', 'operates', 'barbecue', 'pork', 'restaurant', 'Happy', 'Valley', 'Hong', 'Kong', 'life']"
Şahane Hayatım,"The series, full of intrigue, love, tension and excitement, tells the shocking story of Şebnem, who came to life with great injustices, worked hard to overcome them, did what was necessary on this path, and is now trying to get rid of her criminal past that came and found her while she was living a wonderful life.",236215,https://image.tmdb.org/t/p/w500/qXJLrGjzvsvyoOfRNJYwNsGgngR.jpg,0.0,0,False,[],[],['Meriç Acemi'],[],2023.0,['Drama'],"['series', 'intrigue', 'love', 'tension', 'excitement', 'tells', 'shocking', 'story', 'Şebnem', 'came', 'life', 'great', 'injustices', 'worked', 'hard', 'overcome', 'necessary', 'path', 'trying', 'rid', 'criminal', 'past', 'came', 'found', 'living', 'wonderful', 'life']"
Sana'y Wala Nang Wakas,"Sana'y Wala Nang Wakas was a soap aired by ABS-CBN that premiered on May 19, 2003 and ended July 9, 2004. It is a love story of two star-crossed lovers who suffer for their parents’ long forgotten sins. Christian and Ara battle the odd twists and turns of fate in the hopes of protecting a love that withstands the test of time. The series was headlined by Jericho Rosales, Kristine Hermosa, Diether Ocampo and Angelika dela Cruz.",2887,https://image.tmdb.org/t/p/w500/nGbbC8Wq3senSDOb7HEBoSwloZG.jpg,0.0,0,False,[],[],[],[],2003.0,['Drama'],"['Wala', 'Nang', 'Wakas', 'soap', 'aired', 'ABS', 'CBN', 'premiered', 'ended', 'July', 'love', 'story', 'star', 'crossed', 'lovers', 'suffer', 'parents', 'long', 'forgotten', 'sins', 'Christian', 'Ara', 'battle', 'odd', 'twists', 'turns', 'fate', 'hopes', 'protecting', 'love', 'withstands', 'test', 'time', 'series', 'headlined', 'Jericho', 'Rosales', 'Kristine', 'Hermosa', 'Diether', 'Ocampo', 'Angelika', 'dela', 'Cruz']"
The Class,"The Class is aimed at children in their younger teens and addresses issues and dilemmas that are relevant to them but that parents or other adults usually do not think are important. It's about small and big things that create recognition with topics that range from how the friendship is put to the test when two friends fall in love with the same girl to how it feels not to be seen. The Class addresses the challenges and problems that children face in everyday life and are largely taken from the reality of high school students, the one they do not share with adults.",121868,https://image.tmdb.org/t/p/w500/kzUjQMAMgoKwG4OAJzVb79SuYNA.jpg,0.0,0,False,[],[],[],[],2017.0,"['Drama', 'Kids']","['Class', 'aimed', 'children', 'younger', 'teens', 'addresses', 'issues', 'dilemmas', 'relevant', 'parents', 'adults', 'usually', 'think', 'important', 'small', 'big', 'things', 'create', 'recognition', 'topics', 'range', 'friendship', 'test', 'friends', 'fall', 'love', 'girl', 'feels', 'seen', 'Class', 'addresses', 'challenges', 'problems', 'children', 'face', 'everyday', 'life', 'largely', 'taken', 'reality', 'high', 'school', 'students', 'share', 'adults']"
Charmsukh,"Charmsukh is an erotic, drama web-series streamed on ULLU network with each episode having unique storyline.",97072,https://image.tmdb.org/t/p/w500/6Kt9zIsrtqs1x1XyNFxOeEjlkKB.jpg,0.0,0,False,[],[],[],[],2019.0,['Drama'],"['Charmsukh', 'erotic', 'drama', 'web', 'series', 'streamed', 'ULLU', 'network', 'episode', 'having', 'unique', 'storyline']"
"Don't Waste Your Time, Lovers","Tokiwa Megu is a modern-era woman who excels at work but cannot succeed where romance is concerned. By chance, she meets Iura Kakeru, a member of the time patrol team who comes from the future and together they receive a special mission where they are tasked to catch illegal time travelers. Although the two were former lovers, Megu’s memory of their time together has been erased in accordance with the time traveling governing rules. In order to make her relationship come to fruition this time, Megu spends time struggling to find the love of her life.",232914,https://image.tmdb.org/t/p/w500/uJirRAhex18PLK58bskvzMindUd.jpg,0.0,0,False,[],[],['Makoto Ueda'],[],2023.0,"['Drama', 'Comedy']","['Tokiwa', 'Megu', 'modern', 'era', 'woman', 'excels', 'work', 'succeed', 'romance', 'concerned', 'chance', 'meets', 'Iura', 'Kakeru', 'member', 'time', 'patrol', 'team', 'comes', 'future', 'receive', 'special', 'mission', 'tasked', 'catch', 'illegal', 'time', 'travelers', 'lovers', 'Megu', 'memory', 'time', 'erased', 'accordance', 'time', 'traveling', 'governing', 'rules', 'order', 'relationship', 'come', 'fruition', 'time', 'Megu', 'spends', 'time', 'struggling', 'find', 'love', 'life']"
The Lawless Years,"The Lawless Years is an American crime drama series that aired on NBC from April 16 1959, to September 22, 1961. The series is the first of its kind set set during the Roaring 20s, having predated ABC's far more successful The Untouchables by six months. The series stars James Gregory and Robert Karnes.",8584,https://image.tmdb.org/t/p/w500/67ZNTkXIr82WZYz3P98BNLhljc.jpg,0.0,0,False,[],[],[],[],1959.0,"['Crime', 'Drama']","['Lawless', 'Years', 'American', 'crime', 'drama', 'series', 'aired', 'NBC', 'April', 'September', 'series', 'kind', 'set', 'set', 'Roaring', 'having', 'predated', 'ABC', 'far', 'successful', 'Untouchables', 'months', 'series', 'stars', 'James', 'Gregory', 'Robert', 'Karnes']"
The Return of Hwang Geum-bok,"Geum-Bok (Shin Da-Eun) is ashamed of her mother (Jeon Mi-Sun) who works as a street cleaner. Her mother, as a single mother, has worked hard to support Geum-Bok. Geum-Bok's feelings for for her mother begin to change. On their first trip, Geum-Bok's mother disappears and Geum-Bok is now all alone.",95657,https://image.tmdb.org/t/p/w500/nLkiFVptCQHrktzoRa41fDOYE9C.jpg,0.0,0,False,[],[],[],[],2015.0,"['Family', 'Drama']","['Geum', 'Bok', 'Shin', 'Da', 'Eun', 'ashamed', 'mother', 'Jeon', 'Mi', 'Sun', 'works', 'street', 'cleaner', 'mother', 'single', 'mother', 'worked', 'hard', 'support', 'Geum', 'Bok', 'Geum', 'Bok', 'feelings', 'mother', 'begin', 'change', 'trip', 'Geum', 'Bok', 'mother', 'disappears', 'Geum', 'Bok']"
